account_id,district_id,frequency,account_open_date,client_id
3348,4,MONTHLY STATEMENTS,1994-12-08,4049
2809,73,MONTHLY STATEMENTS,1994-12-08,3393
3364,21,WEEKLY STATEMENTS,1994-12-08,4067
2546,1,MONTHLY STATEMENTS,1994-12-08,3074
2343,68,MONTHLY STATEMENTS,1994-12-09,2831
594,54,MONTHLY STATEMENTS,1994-12-09,712
4434,41,MONTHLY STATEMENTS,1994-12-09,5347
359,11,MONTHLY STATEMENTS,1994-12-11,437
3279,46,WEEKLY STATEMENTS,1994-12-17,3970
1011,45,MONTHLY STATEMENTS,1994-12-17,1215
8856,15,MONTHLY STATEMENTS,1994-12-18,10912
2808,1,MONTHLY STATEMENTS,1994-12-18,3392
5357,70,MONTHLY STATEMENTS,1994-12-18,6468
775,1,MONTHLY STATEMENTS,1994-12-18,927
2524,1,MONTHLY STATEMENTS,1994-12-19,3046
3903,58,MONTHLY STATEMENTS,1994-12-19,4706
802,15,MONTHLY STATEMENTS,1994-12-20,961
3567,5,MONTHLY STATEMENTS,1994-12-20,4304
68,37,STATEMENTS AFTER TRANSACTION,1994-12-20,79
1417,75,MONTHLY STATEMENTS,1994-12-20,1718
3643,1,MONTHLY STATEMENTS,1994-12-22,4393
10728,71,MONTHLY STATEMENTS,1994-12-23,13190
2384,40,MONTHLY STATEMENTS,1994-12-23,2879
1835,74,MONTHLY STATEMENTS,1994-12-24,2226
3621,32,MONTHLY STATEMENTS,1994-12-25,4368
1394,32,MONTHLY STATEMENTS,1994-12-27,1688
3006,64,MONTHLY STATEMENTS,1995-01-01,3630
2322,33,MONTHLY STATEMENTS,1995-01-02,2809
1331,59,MONTHLY STATEMENTS,1995-01-03,1611
2355,1,MONTHLY STATEMENTS,1995-01-03,2846
3482,70,MONTHLY STATEMENTS,1995-01-03,4209
4503,50,MONTHLY STATEMENTS,1995-01-03,5433
2077,29,MONTHLY STATEMENTS,1995-01-04,2519
685,37,WEEKLY STATEMENTS,1995-01-04,822
2163,17,MONTHLY STATEMENTS,1995-01-05,2618
2239,25,MONTHLY STATEMENTS,1995-01-05,2712
1706,1,MONTHLY STATEMENTS,1995-01-05,2071
7795,64,MONTHLY STATEMENTS,1995-01-05,9641
3128,1,MONTHLY STATEMENTS,1995-01-06,3783
2978,74,MONTHLY STATEMENTS,1995-01-06,3596
3141,1,WEEKLY STATEMENTS,1995-01-06,3798
3250,1,MONTHLY STATEMENTS,1995-01-06,3930
1955,49,MONTHLY STATEMENTS,1995-01-07,2377
5650,10,STATEMENTS AFTER TRANSACTION,1995-01-08,6829
3641,7,MONTHLY STATEMENTS,1995-01-09,4390
2923,43,MONTHLY STATEMENTS,1995-01-10,3531
8092,54,MONTHLY STATEMENTS,1995-01-11,9995
2421,18,MONTHLY STATEMENTS,1995-01-11,2924
1437,50,MONTHLY STATEMENTS,1995-01-13,1744
756,65,MONTHLY STATEMENTS,1995-01-13,906
3244,56,MONTHLY STATEMENTS,1995-01-14,3924
10630,41,MONTHLY STATEMENTS,1995-01-15,13071
3981,23,MONTHLY STATEMENTS,1995-01-15,4801
3812,72,MONTHLY STATEMENTS,1995-01-16,4593
4368,1,MONTHLY STATEMENTS,1995-01-16,5263
2729,40,MONTHLY STATEMENTS,1995-01-16,3295
2446,3,MONTHLY STATEMENTS,1995-01-16,2953
839,16,MONTHLY STATEMENTS,1995-01-17,1011
1625,1,MONTHLY STATEMENTS,1995-01-17,1970
2563,48,MONTHLY STATEMENTS,1995-01-17,3094
1414,58,MONTHLY STATEMENTS,1995-01-17,1714
7562,72,WEEKLY STATEMENTS,1995-01-17,9366
2185,67,MONTHLY STATEMENTS,1995-01-18,2645
1446,57,MONTHLY STATEMENTS,1995-01-18,1754
915,72,MONTHLY STATEMENTS,1995-01-18,1102
3777,70,MONTHLY STATEMENTS,1995-01-19,4554
2414,1,MONTHLY STATEMENTS,1995-01-19,2916
9814,64,WEEKLY STATEMENTS,1995-01-19,12079
2681,28,MONTHLY STATEMENTS,1995-01-19,3236
484,1,MONTHLY STATEMENTS,1995-01-20,582
217,77,MONTHLY STATEMENTS,1995-01-20,262
9030,72,MONTHLY STATEMENTS,1995-01-21,11121
2352,70,MONTHLY STATEMENTS,1995-01-21,2843
1526,52,MONTHLY STATEMENTS,1995-01-22,1850
3841,8,MONTHLY STATEMENTS,1995-01-22,4631
270,27,MONTHLY STATEMENTS,1995-01-23,326
1914,27,MONTHLY STATEMENTS,1995-01-24,2324
2054,1,MONTHLY STATEMENTS,1995-01-24,2493
2111,42,WEEKLY STATEMENTS,1995-01-25,2555
1769,39,MONTHLY STATEMENTS,1995-01-25,2145
2663,64,MONTHLY STATEMENTS,1995-01-25,3215
4103,38,MONTHLY STATEMENTS,1995-01-25,4942
5735,52,MONTHLY STATEMENTS,1995-01-25,6936
3362,73,MONTHLY STATEMENTS,1995-01-25,4065
2755,20,MONTHLY STATEMENTS,1995-01-26,3327
3235,8,MONTHLY STATEMENTS,1995-01-26,3913
795,25,MONTHLY STATEMENTS,1995-01-27,953
1548,47,MONTHLY STATEMENTS,1995-01-27,1877
650,3,MONTHLY STATEMENTS,1995-01-28,780
11042,72,MONTHLY STATEMENTS,1995-01-29,13576
3421,31,MONTHLY STATEMENTS,1995-02-01,4136
1112,48,MONTHLY STATEMENTS,1995-02-03,1333
3583,40,MONTHLY STATEMENTS,1995-02-03,4323
4001,54,MONTHLY STATEMENTS,1995-02-04,4824
393,46,MONTHLY STATEMENTS,1995-02-04,474
2718,29,MONTHLY STATEMENTS,1995-02-05,3282
1496,57,MONTHLY STATEMENTS,1995-02-05,1814
2968,15,MONTHLY STATEMENTS,1995-02-05,3583
1889,59,MONTHLY STATEMENTS,1995-02-06,2292
789,39,MONTHLY STATEMENTS,1995-02-06,944
7614,62,MONTHLY STATEMENTS,1995-02-08,9427
8159,26,MONTHLY STATEMENTS,1995-02-08,10076
2151,38,MONTHLY STATEMENTS,1995-02-08,2603
3865,50,MONTHLY STATEMENTS,1995-02-09,4659
4109,54,MONTHLY STATEMENTS,1995-02-09,4949
515,57,MONTHLY STATEMENTS,1995-02-09,618
3817,70,MONTHLY STATEMENTS,1995-02-10,4600
2268,1,MONTHLY STATEMENTS,1995-02-11,2746
388,59,MONTHLY STATEMENTS,1995-02-11,469
3623,59,MONTHLY STATEMENTS,1995-02-12,4370
1967,26,WEEKLY STATEMENTS,1995-02-13,2392
4727,2,MONTHLY STATEMENTS,1995-02-13,5701
3466,64,MONTHLY STATEMENTS,1995-02-16,4189
3297,53,MONTHLY STATEMENTS,1995-02-17,3988
607,16,MONTHLY STATEMENTS,1995-02-17,726
1858,72,MONTHLY STATEMENTS,1995-02-18,2254
3978,59,MONTHLY STATEMENTS,1995-02-18,4797
70,8,MONTHLY STATEMENTS,1995-02-18,81
781,33,MONTHLY STATEMENTS,1995-02-19,933
10884,65,MONTHLY STATEMENTS,1995-02-20,13380
2688,72,MONTHLY STATEMENTS,1995-02-20,3244
1772,31,WEEKLY STATEMENTS,1995-02-20,2148
2490,22,MONTHLY STATEMENTS,1995-02-21,3006
2047,20,MONTHLY STATEMENTS,1995-02-21,2485
3839,1,MONTHLY STATEMENTS,1995-02-21,4627
1633,51,MONTHLY STATEMENTS,1995-02-22,1979
763,1,MONTHLY STATEMENTS,1995-02-23,913
4161,1,MONTHLY STATEMENTS,1995-02-23,5016
2431,74,MONTHLY STATEMENTS,1995-02-23,2937
3753,28,MONTHLY STATEMENTS,1995-02-24,4528
1778,15,MONTHLY STATEMENTS,1995-02-25,2155
2911,33,MONTHLY STATEMENTS,1995-02-25,3518
3710,1,MONTHLY STATEMENTS,1995-02-25,4473
1702,56,MONTHLY STATEMENTS,1995-02-27,2067
3737,34,MONTHLY STATEMENTS,1995-03-01,4510
190,74,MONTHLY STATEMENTS,1995-03-02,230
2865,1,MONTHLY STATEMENTS,1995-03-03,3463
3014,75,WEEKLY STATEMENTS,1995-03-03,3640
2680,46,MONTHLY STATEMENTS,1995-03-03,3235
1129,35,MONTHLY STATEMENTS,1995-03-03,1355
3233,31,MONTHLY STATEMENTS,1995-03-03,3911
1287,35,MONTHLY STATEMENTS,1995-03-04,1557
9897,1,MONTHLY STATEMENTS,1995-03-04,12181
30,36,MONTHLY STATEMENTS,1995-03-04,38
2367,28,MONTHLY STATEMENTS,1995-03-04,2860
3826,34,MONTHLY STATEMENTS,1995-03-05,4610
376,25,MONTHLY STATEMENTS,1995-03-05,456
1108,26,MONTHLY STATEMENTS,1995-03-09,1329
108,53,MONTHLY STATEMENTS,1995-03-10,130
1802,75,MONTHLY STATEMENTS,1995-03-10,2182
3230,1,MONTHLY STATEMENTS,1995-03-11,3907
3989,19,MONTHLY STATEMENTS,1995-03-11,4809
2723,75,MONTHLY STATEMENTS,1995-03-12,3289
7859,52,MONTHLY STATEMENTS,1995-03-14,9717
7606,21,MONTHLY STATEMENTS,1995-03-15,9417
158,37,MONTHLY STATEMENTS,1995-03-15,190
6397,48,MONTHLY STATEMENTS,1995-03-15,7723
150,73,MONTHLY STATEMENTS,1995-03-16,180
3402,76,WEEKLY STATEMENTS,1995-03-16,4113
2810,66,MONTHLY STATEMENTS,1995-03-16,3394
586,54,MONTHLY STATEMENTS,1995-03-16,704
1261,52,MONTHLY STATEMENTS,1995-03-18,1522
2856,25,MONTHLY STATEMENTS,1995-03-18,3450
288,25,MONTHLY STATEMENTS,1995-03-18,350
3750,77,MONTHLY STATEMENTS,1995-03-18,4524
1174,70,MONTHLY STATEMENTS,1995-03-21,1414
1306,1,MONTHLY STATEMENTS,1995-03-22,1580
5541,43,MONTHLY STATEMENTS,1995-03-24,6691
1,18,MONTHLY STATEMENTS,1995-03-24,1
981,66,MONTHLY STATEMENTS,1995-03-25,1182
767,25,MONTHLY STATEMENTS,1995-03-26,917
608,32,MONTHLY STATEMENTS,1995-03-27,727
1757,75,MONTHLY STATEMENTS,1995-03-27,2129
6609,16,MONTHLY STATEMENTS,1995-03-27,7980
870,70,MONTHLY STATEMENTS,1995-03-27,1048
227,27,MONTHLY STATEMENTS,1995-03-28,273
568,18,MONTHLY STATEMENTS,1995-03-28,682
1254,74,MONTHLY STATEMENTS,1995-03-28,1513
1540,1,MONTHLY STATEMENTS,1995-03-29,1867
1692,56,MONTHLY STATEMENTS,1995-03-29,2055
1249,67,MONTHLY STATEMENTS,1995-03-30,1508
95,1,MONTHLY STATEMENTS,1995-03-30,112
1561,66,MONTHLY STATEMENTS,1995-04-01,1892
2540,54,MONTHLY STATEMENTS,1995-04-01,3066
248,1,MONTHLY STATEMENTS,1995-04-02,300
9493,64,MONTHLY STATEMENTS,1995-04-02,11685
5126,58,MONTHLY STATEMENTS,1995-04-03,6185
231,22,MONTHLY STATEMENTS,1995-04-03,278
2203,47,MONTHLY STATEMENTS,1995-04-04,2666
6910,76,MONTHLY STATEMENTS,1995-04-04,8342
1986,46,MONTHLY STATEMENTS,1995-04-04,2413
2839,70,MONTHLY STATEMENTS,1995-04-04,3431
1479,54,MONTHLY STATEMENTS,1995-04-04,1792
3147,54,MONTHLY STATEMENTS,1995-04-05,3806
6289,64,MONTHLY STATEMENTS,1995-04-05,7594
1590,77,MONTHLY STATEMENTS,1995-04-07,1927
7418,21,MONTHLY STATEMENTS,1995-04-07,9196
19,21,MONTHLY STATEMENTS,1995-04-07,25
842,62,MONTHLY STATEMENTS,1995-04-07,1015
1821,70,MONTHLY STATEMENTS,1995-04-07,2207
206,61,MONTHLY STATEMENTS,1995-04-08,248
3109,18,MONTHLY STATEMENTS,1995-04-08,3760
7815,19,WEEKLY STATEMENTS,1995-04-09,9663
7136,12,WEEKLY STATEMENTS,1995-04-09,8615
1228,62,MONTHLY STATEMENTS,1995-04-09,1481
893,53,MONTHLY STATEMENTS,1995-04-12,1076
3702,53,MONTHLY STATEMENTS,1995-04-13,4464
4852,47,MONTHLY STATEMENTS,1995-04-13,5860
2750,13,MONTHLY STATEMENTS,1995-04-13,3321
1046,1,MONTHLY STATEMENTS,1995-04-14,1255
3729,31,MONTHLY STATEMENTS,1995-04-14,4498
1862,19,WEEKLY STATEMENTS,1995-04-15,2259
1309,1,MONTHLY STATEMENTS,1995-04-15,1583
1315,13,MONTHLY STATEMENTS,1995-04-17,1590
3321,17,MONTHLY STATEMENTS,1995-04-18,4014
3231,73,MONTHLY STATEMENTS,1995-04-18,3908
5724,14,STATEMENTS AFTER TRANSACTION,1995-04-19,6922
3823,74,MONTHLY STATEMENTS,1995-04-19,4607
2726,18,MONTHLY STATEMENTS,1995-04-20,3292
1038,64,MONTHLY STATEMENTS,1995-04-20,1245
7861,34,MONTHLY STATEMENTS,1995-04-22,9721
819,20,MONTHLY STATEMENTS,1995-04-22,984
455,54,MONTHLY STATEMENTS,1995-04-23,547
3930,37,MONTHLY STATEMENTS,1995-04-25,4739
4423,39,MONTHLY STATEMENTS,1995-04-26,5333
267,38,MONTHLY STATEMENTS,1995-04-26,322
922,61,MONTHLY STATEMENTS,1995-04-27,1111
3735,1,MONTHLY STATEMENTS,1995-04-27,4507
3449,1,MONTHLY STATEMENTS,1995-04-27,4171
2751,31,MONTHLY STATEMENTS,1995-04-28,3322
404,41,MONTHLY STATEMENTS,1995-04-28,489
2547,74,MONTHLY STATEMENTS,1995-04-28,3075
1248,22,MONTHLY STATEMENTS,1995-04-29,1506
2331,8,MONTHLY STATEMENTS,1995-04-29,2819
1010,61,MONTHLY STATEMENTS,1995-05-01,1214
54,4,MONTHLY STATEMENTS,1995-05-02,63
2364,33,MONTHLY STATEMENTS,1995-05-03,2857
1280,70,MONTHLY STATEMENTS,1995-05-03,1548
2931,36,MONTHLY STATEMENTS,1995-05-04,3539
10351,23,MONTHLY STATEMENTS,1995-05-04,12738
3936,39,MONTHLY STATEMENTS,1995-05-04,4746
5194,1,STATEMENTS AFTER TRANSACTION,1995-05-05,6272
3464,25,MONTHLY STATEMENTS,1995-05-05,4187
533,40,MONTHLY STATEMENTS,1995-05-07,641
3940,35,WEEKLY STATEMENTS,1995-05-07,4751
4538,70,MONTHLY STATEMENTS,1995-05-07,5473
454,7,MONTHLY STATEMENTS,1995-05-07,546
1183,12,MONTHLY STATEMENTS,1995-05-08,1425
2323,72,MONTHLY STATEMENTS,1995-05-08,2810
463,51,MONTHLY STATEMENTS,1995-05-08,557
285,17,MONTHLY STATEMENTS,1995-05-08,345
4105,58,MONTHLY STATEMENTS,1995-05-08,4944
2525,45,MONTHLY STATEMENTS,1995-05-08,3047
6434,1,MONTHLY STATEMENTS,1995-05-08,7765
2919,77,MONTHLY STATEMENTS,1995-05-10,3527
1741,21,MONTHLY STATEMENTS,1995-05-10,2112
746,75,MONTHLY STATEMENTS,1995-05-10,894
256,37,MONTHLY STATEMENTS,1995-05-14,309
3845,48,MONTHLY STATEMENTS,1995-05-14,4636
4014,56,STATEMENTS AFTER TRANSACTION,1995-05-15,4837
2178,64,MONTHLY STATEMENTS,1995-05-15,2637
2935,68,MONTHLY STATEMENTS,1995-05-15,3545
544,32,MONTHLY STATEMENTS,1995-05-15,655
1720,35,MONTHLY STATEMENTS,1995-05-16,2086
875,63,MONTHLY STATEMENTS,1995-05-17,1054
733,49,WEEKLY STATEMENTS,1995-05-17,880
3251,59,MONTHLY STATEMENTS,1995-05-18,3932
5358,4,MONTHLY STATEMENTS,1995-05-18,6469
2521,63,MONTHLY STATEMENTS,1995-05-19,3043
10963,16,MONTHLY STATEMENTS,1995-05-20,13480
57,1,MONTHLY STATEMENTS,1995-05-21,66
4589,4,MONTHLY STATEMENTS,1995-05-22,5531
490,45,MONTHLY STATEMENTS,1995-05-23,589
3386,2,MONTHLY STATEMENTS,1995-05-23,4094
8998,61,MONTHLY STATEMENTS,1995-05-24,11083
11349,1,WEEKLY STATEMENTS,1995-05-26,13955
2969,29,MONTHLY STATEMENTS,1995-05-26,3585
1530,70,MONTHLY STATEMENTS,1995-05-27,1854
1642,64,MONTHLY STATEMENTS,1995-05-27,1991
6358,3,MONTHLY STATEMENTS,1995-05-27,7678
10001,24,MONTHLY STATEMENTS,1995-05-28,12303
3186,10,MONTHLY STATEMENTS,1995-05-28,3852
1059,8,MONTHLY STATEMENTS,1995-05-30,1272
3624,32,WEEKLY STATEMENTS,1995-05-30,4371
1974,42,MONTHLY STATEMENTS,1995-06-01,2399
2559,32,MONTHLY STATEMENTS,1995-06-01,3090
11069,37,MONTHLY STATEMENTS,1995-06-02,13608
3874,51,MONTHLY STATEMENTS,1995-06-02,4670
3520,72,MONTHLY STATEMENTS,1995-06-04,4250
2018,42,MONTHLY STATEMENTS,1995-06-04,2451
2877,37,MONTHLY STATEMENTS,1995-06-04,3477
2642,68,MONTHLY STATEMENTS,1995-06-05,3188
553,26,MONTHLY STATEMENTS,1995-06-06,666
1092,41,MONTHLY STATEMENTS,1995-06-06,1310
471,47,MONTHLY STATEMENTS,1995-06-07,566
53,77,MONTHLY STATEMENTS,1995-06-07,62
1413,65,MONTHLY STATEMENTS,1995-06-07,1713
5774,1,MONTHLY STATEMENTS,1995-06-08,6987
3392,1,MONTHLY STATEMENTS,1995-06-08,4101
1465,30,MONTHLY STATEMENTS,1995-06-08,1776
1420,68,MONTHLY STATEMENTS,1995-06-08,1722
1620,17,MONTHLY STATEMENTS,1995-06-08,1964
4121,54,MONTHLY STATEMENTS,1995-06-08,4961
754,1,MONTHLY STATEMENTS,1995-06-08,904
3045,1,MONTHLY STATEMENTS,1995-06-08,3681
3453,13,MONTHLY STATEMENTS,1995-06-08,4175
1696,43,MONTHLY STATEMENTS,1995-06-09,2059
2139,8,MONTHLY STATEMENTS,1995-06-09,2586
1793,56,MONTHLY STATEMENTS,1995-06-10,2173
3725,33,MONTHLY STATEMENTS,1995-06-11,4493
896,3,MONTHLY STATEMENTS,1995-06-11,1079
3252,12,MONTHLY STATEMENTS,1995-06-12,3934
808,69,MONTHLY STATEMENTS,1995-06-13,968
3601,54,MONTHLY STATEMENTS,1995-06-13,4344
131,52,MONTHLY STATEMENTS,1995-06-13,157
3124,6,MONTHLY STATEMENTS,1995-06-13,3779
7618,72,WEEKLY STATEMENTS,1995-06-13,9433
807,76,WEEKLY STATEMENTS,1995-06-13,967
3847,33,MONTHLY STATEMENTS,1995-06-13,4638
223,39,MONTHLY STATEMENTS,1995-06-13,268
2328,35,MONTHLY STATEMENTS,1995-06-14,2815
1519,9,MONTHLY STATEMENTS,1995-06-14,1842
10019,8,MONTHLY STATEMENTS,1995-06-15,12325
458,7,MONTHLY STATEMENTS,1995-06-16,550
120,65,WEEKLY STATEMENTS,1995-06-16,144
1846,6,MONTHLY STATEMENTS,1995-06-17,2239
2096,32,MONTHLY STATEMENTS,1995-06-17,2539
2297,46,MONTHLY STATEMENTS,1995-06-18,2781
7184,5,MONTHLY STATEMENTS,1995-06-19,8670
2781,16,MONTHLY STATEMENTS,1995-06-20,3358
1031,74,MONTHLY STATEMENTS,1995-06-20,1238
3810,43,MONTHLY STATEMENTS,1995-06-22,4591
1151,40,MONTHLY STATEMENTS,1995-06-23,1384
1728,74,MONTHLY STATEMENTS,1995-06-23,2096
9235,37,MONTHLY STATEMENTS,1995-06-24,11371
3363,30,MONTHLY STATEMENTS,1995-06-24,4066
3436,5,MONTHLY STATEMENTS,1995-06-24,4156
2533,49,MONTHLY STATEMENTS,1995-06-27,3058
99,1,MONTHLY STATEMENTS,1995-06-27,120
638,65,MONTHLY STATEMENTS,1995-06-28,765
2292,41,MONTHLY STATEMENTS,1995-06-29,2775
1725,72,STATEMENTS AFTER TRANSACTION,1995-07-03,2092
3410,39,MONTHLY STATEMENTS,1995-07-03,4122
1597,68,MONTHLY STATEMENTS,1995-07-04,1935
2041,48,MONTHLY STATEMENTS,1995-07-05,2478
5742,74,STATEMENTS AFTER TRANSACTION,1995-07-05,6946
4415,73,MONTHLY STATEMENTS,1995-07-05,5322
4330,47,MONTHLY STATEMENTS,1995-07-05,5214
3458,63,MONTHLY STATEMENTS,1995-07-07,4180
3330,76,MONTHLY STATEMENTS,1995-07-08,4026
6649,1,MONTHLY STATEMENTS,1995-07-08,8030
3779,74,MONTHLY STATEMENTS,1995-07-08,4556
1103,66,MONTHLY STATEMENTS,1995-07-09,1324
731,5,MONTHLY STATEMENTS,1995-07-11,877
2307,60,MONTHLY STATEMENTS,1995-07-12,2791
3474,23,MONTHLY STATEMENTS,1995-07-12,4198
625,70,MONTHLY STATEMENTS,1995-07-12,751
1075,35,MONTHLY STATEMENTS,1995-07-13,1290
2281,1,MONTHLY STATEMENTS,1995-07-13,2761
3895,27,MONTHLY STATEMENTS,1995-07-14,4697
5263,64,MONTHLY STATEMENTS,1995-07-14,6359
5794,70,MONTHLY STATEMENTS,1995-07-14,7010
1220,1,MONTHLY STATEMENTS,1995-07-15,1473
1568,23,MONTHLY STATEMENTS,1995-07-15,1900
1344,12,STATEMENTS AFTER TRANSACTION,1995-07-16,1628
8547,14,WEEKLY STATEMENTS,1995-07-17,10543
1135,1,MONTHLY STATEMENTS,1995-07-17,1364
4263,5,MONTHLY STATEMENTS,1995-07-17,5137
3532,73,MONTHLY STATEMENTS,1995-07-18,4263
1251,34,WEEKLY STATEMENTS,1995-07-18,1510
1936,70,MONTHLY STATEMENTS,1995-07-18,2352
2244,46,MONTHLY STATEMENTS,1995-07-19,2717
2310,15,MONTHLY STATEMENTS,1995-07-19,2796
1994,42,MONTHLY STATEMENTS,1995-07-19,2423
720,54,MONTHLY STATEMENTS,1995-07-20,863
1472,2,MONTHLY STATEMENTS,1995-07-20,1784
2144,55,STATEMENTS AFTER TRANSACTION,1995-07-21,2594
953,14,MONTHLY STATEMENTS,1995-07-22,1149
4081,11,MONTHLY STATEMENTS,1995-07-22,4918
10018,8,MONTHLY STATEMENTS,1995-07-23,12324
2553,41,MONTHLY STATEMENTS,1995-07-24,3083
2520,18,MONTHLY STATEMENTS,1995-07-25,3042
1252,13,WEEKLY STATEMENTS,1995-07-26,1511
3357,54,MONTHLY STATEMENTS,1995-07-26,4059
6985,38,MONTHLY STATEMENTS,1995-07-27,8432
2957,25,MONTHLY STATEMENTS,1995-07-28,3571
4948,43,MONTHLY STATEMENTS,1995-07-29,5977
1803,24,MONTHLY STATEMENTS,1995-07-29,2184
2577,7,MONTHLY STATEMENTS,1995-07-30,3109
1009,1,WEEKLY STATEMENTS,1995-08-01,1213
2265,65,MONTHLY STATEMENTS,1995-08-03,2742
675,58,MONTHLY STATEMENTS,1995-08-03,810
5033,54,MONTHLY STATEMENTS,1995-08-03,6077
1971,41,MONTHLY STATEMENTS,1995-08-04,2396
2830,20,MONTHLY STATEMENTS,1995-08-04,3421
1927,42,MONTHLY STATEMENTS,1995-08-04,2340
5118,72,MONTHLY STATEMENTS,1995-08-05,6175
3203,23,MONTHLY STATEMENTS,1995-08-07,3873
3270,30,MONTHLY STATEMENTS,1995-08-08,3959
1520,48,MONTHLY STATEMENTS,1995-08-08,1843
4681,70,MONTHLY STATEMENTS,1995-08-08,5642
3902,1,MONTHLY STATEMENTS,1995-08-08,4705
8327,1,WEEKLY STATEMENTS,1995-08-08,10282
1203,72,MONTHLY STATEMENTS,1995-08-09,1452
2608,19,MONTHLY STATEMENTS,1995-08-09,3147
2206,45,MONTHLY STATEMENTS,1995-08-10,2670
3216,3,MONTHLY STATEMENTS,1995-08-11,3890
1122,13,MONTHLY STATEMENTS,1995-08-12,1346
786,53,MONTHLY STATEMENTS,1995-08-12,940
3631,1,MONTHLY STATEMENTS,1995-08-13,4380
2514,16,MONTHLY STATEMENTS,1995-08-13,3036
75,1,MONTHLY STATEMENTS,1995-08-13,89
3679,64,MONTHLY STATEMENTS,1995-08-15,4434
2562,35,MONTHLY STATEMENTS,1995-08-15,3093
2280,68,MONTHLY STATEMENTS,1995-08-17,2760
3896,45,MONTHLY STATEMENTS,1995-08-17,4698
11138,70,WEEKLY STATEMENTS,1995-08-18,13690
5213,1,MONTHLY STATEMENTS,1995-08-18,6299
531,31,MONTHLY STATEMENTS,1995-08-18,639
6856,43,MONTHLY STATEMENTS,1995-08-19,8276
5024,70,MONTHLY STATEMENTS,1995-08-20,6067
560,36,MONTHLY STATEMENTS,1995-08-20,673
11382,74,MONTHLY STATEMENTS,1995-08-20,13998
2855,27,MONTHLY STATEMENTS,1995-08-21,3449
2858,56,MONTHLY STATEMENTS,1995-08-22,3453
3763,55,MONTHLY STATEMENTS,1995-08-23,4539
995,64,MONTHLY STATEMENTS,1995-08-23,1199
3315,23,MONTHLY STATEMENTS,1995-08-24,4007
3582,19,MONTHLY STATEMENTS,1995-08-26,4321
420,75,MONTHLY STATEMENTS,1995-08-26,506
937,43,MONTHLY STATEMENTS,1995-08-26,1129
4258,51,MONTHLY STATEMENTS,1995-08-26,5132
5066,13,WEEKLY STATEMENTS,1995-08-27,6115
2236,73,MONTHLY STATEMENTS,1995-08-27,2708
3995,12,MONTHLY STATEMENTS,1995-08-27,4817
894,46,MONTHLY STATEMENTS,1995-08-27,1077
418,36,MONTHLY STATEMENTS,1995-08-27,504
3254,36,MONTHLY STATEMENTS,1995-08-27,3936
32,5,MONTHLY STATEMENTS,1995-08-28,40
213,73,MONTHLY STATEMENTS,1995-08-29,256
2833,64,MONTHLY STATEMENTS,1995-08-30,3424
3553,70,MONTHLY STATEMENTS,1995-08-30,4288
9052,43,STATEMENTS AFTER TRANSACTION,1995-08-30,11149
3139,12,MONTHLY STATEMENTS,1995-08-30,3795
1562,1,MONTHLY STATEMENTS,1995-08-30,1894
1961,13,MONTHLY STATEMENTS,1995-08-30,2385
353,24,MONTHLY STATEMENTS,1995-08-30,431
1640,13,MONTHLY STATEMENTS,1995-09-01,1988
6872,15,MONTHLY STATEMENTS,1995-09-02,8295
532,26,MONTHLY STATEMENTS,1995-09-02,640
674,49,MONTHLY STATEMENTS,1995-09-02,809
10365,22,MONTHLY STATEMENTS,1995-09-02,12756
430,54,MONTHLY STATEMENTS,1995-09-02,518
429,63,MONTHLY STATEMENTS,1995-09-03,517
3269,37,MONTHLY STATEMENTS,1995-09-03,3958
1810,50,MONTHLY STATEMENTS,1995-09-03,2194
665,8,MONTHLY STATEMENTS,1995-09-03,797
3855,33,MONTHLY STATEMENTS,1995-09-04,4648
3866,60,MONTHLY STATEMENTS,1995-09-05,4660
3914,33,MONTHLY STATEMENTS,1995-09-05,4720
3807,53,MONTHLY STATEMENTS,1995-09-05,4588
3925,1,MONTHLY STATEMENTS,1995-09-05,4733
219,28,MONTHLY STATEMENTS,1995-09-06,264
3552,62,MONTHLY STATEMENTS,1995-09-06,4287
7957,51,MONTHLY STATEMENTS,1995-09-07,9833
1149,18,MONTHLY STATEMENTS,1995-09-07,1382
1423,76,MONTHLY STATEMENTS,1995-09-08,1725
2853,54,MONTHLY STATEMENTS,1995-09-08,3447
803,19,MONTHLY STATEMENTS,1995-09-09,962
2456,65,MONTHLY STATEMENTS,1995-09-09,2966
619,1,WEEKLY STATEMENTS,1995-09-09,743
301,60,MONTHLY STATEMENTS,1995-09-10,367
372,55,MONTHLY STATEMENTS,1995-09-10,452
3492,33,MONTHLY STATEMENTS,1995-09-10,4220
6463,16,MONTHLY STATEMENTS,1995-09-11,7800
3628,70,MONTHLY STATEMENTS,1995-09-12,4376
2358,7,MONTHLY STATEMENTS,1995-09-13,2850
1613,1,MONTHLY STATEMENTS,1995-09-13,1956
2866,43,MONTHLY STATEMENTS,1995-09-13,3464
3010,46,MONTHLY STATEMENTS,1995-09-13,3636
3368,24,MONTHLY STATEMENTS,1995-09-14,4073
5125,1,MONTHLY STATEMENTS,1995-09-14,6183
994,72,MONTHLY STATEMENTS,1995-09-15,1198
1674,1,MONTHLY STATEMENTS,1995-09-15,2032
3234,1,MONTHLY STATEMENTS,1995-09-16,3912
1452,45,MONTHLY STATEMENTS,1995-09-16,1761
